"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
1497,"2019-02-03 15:12:06.8830","2019-02-03 15:37:04.7000",3183,"Exchange Place",40.7162469,-74.0334588,3206,"Hilltop",40.7311689,-74.0575736,29204,"Subscriber",1986,1
1027,"2019-02-03 15:20:59.4450","2019-02-03 15:38:06.8200",3183,"Exchange Place",40.7162469,-74.0334588,3194,"McGinley Square",40.7253399253558,-74.06762212514877,29504,"Subscriber",1973,2
888,"2019-02-03 15:27:31.9340","2019-02-03 15:42:20.2670",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,26189,"Subscriber",1980,2
566,"2019-02-03 15:56:00.8510","2019-02-03 16:05:27.6320",3183,"Exchange Place",40.7162469,-74.0334588,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,29215,"Subscriber",1981,2
554,"2019-02-03 16:42:13.2000","2019-02-03 16:51:27.7270",3183,"Exchange Place",40.7162469,-74.0334588,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,29595,"Subscriber",1958,1
370,"2019-02-03 16:46:46.8000","2019-02-03 16:52:57.1990",3183,"Exchange Place",40.7162469,-74.0334588,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29245,"Subscriber",1972,2
708,"2019-02-03 17:05:11.1990","2019-02-03 17:17:00.1470",3183,"Exchange Place",40.7162469,-74.0334588,3202,"Newport PATH",40.7272235,-74.0337589,29555,"Subscriber",1988,1
714,"2019-02-03 17:05:09.7420","2019-02-03 17:17:04.2560",3183,"Exchange Place",40.7162469,-74.0334588,3202,"Newport PATH",40.7272235,-74.0337589,29253,"Subscriber",1969,0
477,"2019-02-03 18:11:00.2560","2019-02-03 18:18:57.9150",3183,"Exchange Place",40.7162469,-74.0334588,3639,"Harborside",40.7192517,-74.034234,29462,"Subscriber",1949,1
340,"2019-02-04 05:36:19.9400","2019-02-04 05:42:00.2490",3183,"Exchange Place",40.7162469,-74.0334588,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29440,"Subscriber",1992,1
80,"2019-02-04 08:18:17.7100","2019-02-04 08:19:38.1200",3183,"Exchange Place",40.7162469,-74.0334588,3184,"Paulus Hook",40.7141454,-74.0335519,26262,"Subscriber",1975,1
89,"2019-02-04 08:18:32.9890","2019-02-04 08:20:02.1400",3183,"Exchange Place",40.7162469,-74.0334588,3184,"Paulus Hook",40.7141454,-74.0335519,26189,"Subscriber",1969,0
207,"2019-02-04 10:30:15.7400","2019-02-04 10:33:43.1670",3183,"Exchange Place",40.7162469,-74.0334588,3185,"City Hall",40.7177325,-74.043845,26314,"Subscriber",1980,1
169,"2019-02-04 11:01:15.9620","2019-02-04 11:04:05.6840",3183,"Exchange Place",40.7162469,-74.0334588,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,29262,"Subscriber",1978,1
164,"2019-02-04 12:19:29.8740","2019-02-04 12:22:14.1980",3183,"Exchange Place",40.7162469,-74.0334588,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,29255,"Subscriber",1974,1
1013,"2019-02-04 12:28:09.6880","2019-02-04 12:45:02.7050",3183,"Exchange Place",40.7162469,-74.0334588,3183,"Exchange Place",40.7162469,-74.0334588,29489,"Subscriber",1956,1
354,"2019-02-04 14:31:17.3690","2019-02-04 14:37:12.3350",3183,"Exchange Place",40.7162469,-74.0334588,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,29612,"Subscriber",1985,1
582,"2019-02-04 14:34:30.2940","2019-02-04 14:44:13.2710",3183,"Exchange Place",40.7162469,-74.0334588,3192,"Liberty Light Rail",40.7112423,-74.0557013,29515,"Subscriber",1981,2
268,"2019-02-04 14:34:29.1200","2019-02-04 14:38:57.3580",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29628,"Subscriber",1987,1
405,"2019-02-04 15:57:38.1660","2019-02-04 16:04:23.3060",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29217,"Subscriber",1968,1
544,"2019-02-04 16:03:57.7180","2019-02-04 16:13:01.8820",3183,"Exchange Place",40.7162469,-74.0334588,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,29672,"Subscriber",1958,1
533,"2019-02-04 16:43:06.4940","2019-02-04 16:51:59.6320",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29444,"Subscriber",1984,1
807,"2019-02-04 17:00:52.0370","2019-02-04 17:14:19.7150",3183,"Exchange Place",40.7162469,-74.0334588,3192,"Liberty Light Rail",40.7112423,-74.0557013,26264,"Subscriber",1962,1
1602,"2019-02-04 17:12:07.3090","2019-02-04 17:38:49.6470",3183,"Exchange Place",40.7162469,-74.0334588,3220,"5 Corners Library",40.734961020009514,-74.0595030784607,33609,"Subscriber",1985,1
255,"2019-02-04 17:29:23.2760","2019-02-04 17:33:38.5160",3183,"Exchange Place",40.7162469,-74.0334588,3187,"Warren St",40.7211236,-74.03805095,29237,"Subscriber",1980,1
113,"2019-02-04 17:31:42.2810","2019-02-04 17:33:35.5480",3183,"Exchange Place",40.7162469,-74.0334588,3184,"Paulus Hook",40.7141454,-74.0335519,26271,"Subscriber",1969,0
241,"2019-02-04 17:31:41.3240","2019-02-04 17:35:43.2500",3183,"Exchange Place",40.7162469,-74.0334588,3187,"Warren St",40.7211236,-74.03805095,29275,"Subscriber",1979,1
301,"2019-02-04 17:32:25.3460","2019-02-04 17:37:26.5380",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29509,"Subscriber",1970,1
104,"2019-02-04 17:36:14.0980","2019-02-04 17:37:59.0760",3183,"Exchange Place",40.7162469,-74.0334588,3639,"Harborside",40.7192517,-74.034234,26212,"Subscriber",1969,0
595,"2019-02-04 17:38:37.2790","2019-02-04 17:48:32.8040",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29291,"Subscriber",1989,2
186,"2019-02-04 17:43:07.1300","2019-02-04 17:46:13.1760",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,26314,"Subscriber",1960,1
201,"2019-02-04 17:55:55.2520","2019-02-04 17:59:17.1440",3183,"Exchange Place",40.7162469,-74.0334588,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29555,"Subscriber",1976,1
257,"2019-02-04 17:56:03.4650","2019-02-04 18:00:21.4250",3183,"Exchange Place",40.7162469,-74.0334588,3187,"Warren St",40.7211236,-74.03805095,29236,"Subscriber",1975,1
508,"2019-02-04 17:59:12.9680","2019-02-04 18:07:41.1340",3183,"Exchange Place",40.7162469,-74.0334588,3199,"Newport Pkwy",40.7287448,-74.0321082,29475,"Subscriber",1991,1
331,"2019-02-04 18:05:16.3760","2019-02-04 18:10:47.8850",3183,"Exchange Place",40.7162469,-74.0334588,3187,"Warren St",40.7211236,-74.03805095,26181,"Subscriber",1969,0
712,"2019-02-04 18:16:39.7560","2019-02-04 18:28:31.7750",3183,"Exchange Place",40.7162469,-74.0334588,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,29671,"Subscriber",1984,1
520,"2019-02-04 18:21:40.1590","2019-02-04 18:30:21.0480",3183,"Exchange Place",40.7162469,-74.0334588,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,29595,"Subscriber",1977,1
203,"2019-02-04 18:29:48.7660","2019-02-04 18:33:12.4860",3183,"Exchange Place",40.7162469,-74.0334588,3187,"Warren St",40.7211236,-74.03805095,29489,"Subscriber",1975,1
176,"2019-02-04 18:33:43.4800","2019-02-04 18:36:39.7420",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29573,"Subscriber",1980,1
265,"2019-02-04 18:34:30.0070","2019-02-04 18:38:55.2900",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29556,"Subscriber",1981,0
433,"2019-02-04 18:35:47.2410","2019-02-04 18:43:00.3960",3183,"Exchange Place",40.7162469,-74.0334588,3199,"Newport Pkwy",40.7287448,-74.0321082,26265,"Subscriber",1963,1
482,"2019-02-04 18:53:08.7290","2019-02-04 19:01:10.8570",3183,"Exchange Place",40.7162469,-74.0334588,3202,"Newport PATH",40.7272235,-74.0337589,29451,"Subscriber",1991,1
200,"2019-02-04 18:53:39.7400","2019-02-04 18:56:59.7940",3183,"Exchange Place",40.7162469,-74.0334588,3481,"York St",40.71649,-74.04105,29551,"Subscriber",1986,1
277,"2019-02-04 18:55:00.6920","2019-02-04 18:59:38.4970",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,29283,"Subscriber",1974,1
260,"2019-02-04 19:01:00.3100","2019-02-04 19:05:20.3470",3183,"Exchange Place",40.7162469,-74.0334588,3481,"York St",40.71649,-74.04105,29671,"Subscriber",1974,1
141,"2019-02-04 19:02:50.8650","2019-02-04 19:05:12.7550",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,29570,"Subscriber",1987,1
303,"2019-02-04 19:15:14.5810","2019-02-04 19:20:18.1140",3183,"Exchange Place",40.7162469,-74.0334588,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29218,"Subscriber",1987,1
250,"2019-02-04 19:33:57.7950","2019-02-04 19:38:08.6640",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29679,"Subscriber",1990,1
1544,"2019-02-04 19:50:06.2310","2019-02-04 20:15:50.3770",3183,"Exchange Place",40.7162469,-74.0334588,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,29247,"Subscriber",1982,2
177,"2019-02-04 19:59:45.0150","2019-02-04 20:02:42.2390",3183,"Exchange Place",40.7162469,-74.0334588,3681,"Grand St",40.71517767732029,-74.03768330812454,26277,"Subscriber",1983,1
386,"2019-02-04 20:32:23.7330","2019-02-04 20:38:50.0500",3183,"Exchange Place",40.7162469,-74.0334588,3199,"Newport Pkwy",40.7287448,-74.0321082,29655,"Subscriber",1989,1
242,"2019-02-04 22:32:47.7600","2019-02-04 22:36:49.8400",3183,"Exchange Place",40.7162469,-74.0334588,3638,"Washington St",40.7242941,-74.0354826,29602,"Subscriber",1988,1
225,"2019-02-05 00:37:07.3190","2019-02-05 00:40:52.5250",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,29533,"Subscriber",1990,1
252,"2019-02-05 07:57:06.0030","2019-02-05 08:01:18.0630",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,26167,"Subscriber",1973,1
78,"2019-02-05 08:27:19.1870","2019-02-05 08:28:38.0500",3183,"Exchange Place",40.7162469,-74.0334588,3184,"Paulus Hook",40.7141454,-74.0335519,26189,"Subscriber",1975,1
408,"2019-02-05 10:51:25.6550","2019-02-05 10:58:14.5100",3183,"Exchange Place",40.7162469,-74.0334588,3209,"Brunswick St",40.7241765,-74.0506564,29458,"Subscriber",1974,1
268,"2019-02-05 15:24:24.7580","2019-02-05 15:28:53.5260",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29596,"Subscriber",1968,1
295,"2019-02-05 15:33:42.9680","2019-02-05 15:38:38.6690",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29679,"Subscriber",1970,1
201,"2019-02-05 15:38:00.3810","2019-02-05 15:41:21.4110",3183,"Exchange Place",40.7162469,-74.0334588,3481,"York St",40.71649,-74.04105,29592,"Subscriber",1987,1
328,"2019-02-05 16:03:16.7200","2019-02-05 16:08:44.7280",3183,"Exchange Place",40.7162469,-74.0334588,3213,"Van Vorst Park",40.71848892,-74.047726625,29515,"Subscriber",1986,1
676,"2019-02-05 16:08:29.5630","2019-02-05 16:19:45.6670",3183,"Exchange Place",40.7162469,-74.0334588,3211,"Newark Ave",40.72152515,-74.046304543,29268,"Subscriber",1986,1
101,"2019-02-05 16:19:19.6080","2019-02-05 16:21:00.7340",3183,"Exchange Place",40.7162469,-74.0334588,3184,"Paulus Hook",40.7141454,-74.0335519,26212,"Subscriber",1969,0
316,"2019-02-05 16:23:54.4730","2019-02-05 16:29:10.8160",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26160,"Subscriber",1988,1
286,"2019-02-05 16:41:10.9910","2019-02-05 16:45:57.4060",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29291,"Subscriber",1988,1
189,"2019-02-05 16:44:17.0300","2019-02-05 16:47:26.4650",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,29573,"Subscriber",1987,1
881,"2019-02-05 16:49:07.9740","2019-02-05 17:03:49.7580",3183,"Exchange Place",40.7162469,-74.0334588,3212,"Christ Hospital",40.734785818,-74.050443636,29247,"Subscriber",1980,1
283,"2019-02-05 16:53:11.6540","2019-02-05 16:57:54.7830",3183,"Exchange Place",40.7162469,-74.0334588,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26287,"Subscriber",1994,2
865,"2019-02-05 16:54:24.0520","2019-02-05 17:08:49.9390",3183,"Exchange Place",40.7162469,-74.0334588,3192,"Liberty Light Rail",40.7112423,-74.0557013,29229,"Subscriber",1962,1
428,"2019-02-05 17:12:21.7620","2019-02-05 17:19:29.8570",3183,"Exchange Place",40.7162469,-74.0334588,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29124,"Subscriber",1981,1
175,"2019-02-05 17:17:02.0860","2019-02-05 17:19:57.5120",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,29483,"Subscriber",1974,1
282,"2019-02-05 17:19:14.0800","2019-02-05 17:23:56.0800",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29680,"Subscriber",1963,1
221,"2019-02-05 17:35:55.6700","2019-02-05 17:39:37.4500",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,29516,"Subscriber",1960,1
423,"2019-02-05 17:39:28.0070","2019-02-05 17:46:31.3540",3183,"Exchange Place",40.7162469,-74.0334588,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,29642,"Subscriber",1980,1
129,"2019-02-05 17:45:26.2610","2019-02-05 17:47:35.8280",3183,"Exchange Place",40.7162469,-74.0334588,3639,"Harborside",40.7192517,-74.034234,29255,"Subscriber",1969,0
324,"2019-02-05 17:49:28.7530","2019-02-05 17:54:53.5430",3183,"Exchange Place",40.7162469,-74.0334588,3211,"Newark Ave",40.72152515,-74.046304543,29576,"Subscriber",1976,1
264,"2019-02-05 17:51:21.1780","2019-02-05 17:55:46.0930",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29294,"Subscriber",1989,1
286,"2019-02-05 17:51:59.2470","2019-02-05 17:56:45.4350",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29283,"Subscriber",1993,1
609,"2019-02-05 18:09:26.0830","2019-02-05 18:19:35.8500",3183,"Exchange Place",40.7162469,-74.0334588,3192,"Liberty Light Rail",40.7112423,-74.0557013,29202,"Subscriber",1980,1
277,"2019-02-05 18:21:44.8470","2019-02-05 18:26:21.8940",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29269,"Subscriber",1994,2
232,"2019-02-05 18:22:03.0300","2019-02-05 18:25:55.9280",3183,"Exchange Place",40.7162469,-74.0334588,3681,"Grand St",40.71517767732029,-74.03768330812454,29664,"Subscriber",1969,1
757,"2019-02-05 18:25:51.2770","2019-02-05 18:38:29.1080",3183,"Exchange Place",40.7162469,-74.0334588,3192,"Liberty Light Rail",40.7112423,-74.0557013,29435,"Subscriber",1990,1
252,"2019-02-05 18:26:07.7060","2019-02-05 18:30:19.8910",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29659,"Subscriber",1994,2
157,"2019-02-05 18:30:49.8050","2019-02-05 18:33:26.9670",3183,"Exchange Place",40.7162469,-74.0334588,3681,"Grand St",40.71517767732029,-74.03768330812454,26294,"Subscriber",1983,1
215,"2019-02-05 18:33:06.9870","2019-02-05 18:36:42.5740",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29680,"Subscriber",1980,1
352,"2019-02-05 18:34:58.5980","2019-02-05 18:40:51.3130",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29227,"Subscriber",1984,1
328,"2019-02-05 18:50:15.3830","2019-02-05 18:55:43.7930",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26158,"Subscriber",1981,1
172,"2019-02-05 18:51:07.8480","2019-02-05 18:54:00.1890",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,26318,"Subscriber",1993,1
498,"2019-02-05 18:52:28.2620","2019-02-05 19:00:46.7310",3183,"Exchange Place",40.7162469,-74.0334588,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,26152,"Subscriber",1985,1
106,"2019-02-05 18:55:12.0670","2019-02-05 18:56:58.8840",3183,"Exchange Place",40.7162469,-74.0334588,3184,"Paulus Hook",40.7141454,-74.0335519,26222,"Subscriber",1979,1
246,"2019-02-05 19:01:35.2440","2019-02-05 19:05:41.3640",3183,"Exchange Place",40.7162469,-74.0334588,3681,"Grand St",40.71517767732029,-74.03768330812454,29468,"Subscriber",1982,1
194,"2019-02-05 19:10:22.2040","2019-02-05 19:13:36.5410",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,26256,"Subscriber",1972,1
304,"2019-02-05 19:23:26.9970","2019-02-05 19:28:31.8180",3183,"Exchange Place",40.7162469,-74.0334588,3481,"York St",40.71649,-74.04105,29442,"Subscriber",1968,2
190,"2019-02-05 19:35:28.7760","2019-02-05 19:38:39.7280",3183,"Exchange Place",40.7162469,-74.0334588,3187,"Warren St",40.7211236,-74.03805095,26177,"Subscriber",1987,1
438,"2019-02-05 20:00:54.5380","2019-02-05 20:08:13.2470",3183,"Exchange Place",40.7162469,-74.0334588,3202,"Newport PATH",40.7272235,-74.0337589,29511,"Subscriber",1991,1
143,"2019-02-05 20:09:46.6530","2019-02-05 20:12:10.4390",3183,"Exchange Place",40.7162469,-74.0334588,3681,"Grand St",40.71517767732029,-74.03768330812454,29306,"Subscriber",1994,1
104,"2019-02-05 20:34:35.4010","2019-02-05 20:36:19.6780",3183,"Exchange Place",40.7162469,-74.0334588,3639,"Harborside",40.7192517,-74.034234,29475,"Subscriber",1989,1
225,"2019-02-05 20:35:45.3140","2019-02-05 20:39:30.7460",3183,"Exchange Place",40.7162469,-74.0334588,3185,"City Hall",40.7177325,-74.043845,29573,"Customer",1969,0
159,"2019-02-05 20:40:46.7990","2019-02-05 20:43:26.0850",3183,"Exchange Place",40.7162469,-74.0334588,3681,"Grand St",40.71517767732029,-74.03768330812454,26277,"Subscriber",1971,1
294,"2019-02-05 20:49:33.8440","2019-02-05 20:54:28.6710",3183,"Exchange Place",40.7162469,-74.0334588,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29210,"Subscriber",1989,1
75,"2019-02-05 22:02:30.7280","2019-02-05 22:03:46.5570",3183,"Exchange Place",40.7162469,-74.0334588,3184,"Paulus Hook",40.7141454,-74.0335519,26262,"Subscriber",1985,1
425,"2019-02-05 22:22:02.2910","2019-02-05 22:29:08.1040",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29257,"Subscriber",1985,2
834,"2019-02-06 07:19:00.2240","2019-02-06 07:32:54.4110",3183,"Exchange Place",40.7162469,-74.0334588,3194,"McGinley Square",40.7253399253558,-74.06762212514877,29249,"Subscriber",1984,1
74,"2019-02-06 08:24:50.3360","2019-02-06 08:26:04.6720",3183,"Exchange Place",40.7162469,-74.0334588,3184,"Paulus Hook",40.7141454,-74.0335519,29504,"Subscriber",1975,1
522,"2019-02-06 10:26:08.4200","2019-02-06 10:34:50.9000",3183,"Exchange Place",40.7162469,-74.0334588,3483,"Montgomery St",40.71942,-74.05099,29469,"Subscriber",1975,2
100,"2019-02-06 11:08:11.6340","2019-02-06 11:09:52.5570",3183,"Exchange Place",40.7162469,-74.0334588,3184,"Paulus Hook",40.7141454,-74.0335519,33609,"Subscriber",1971,2
296,"2019-02-06 12:29:38.2340","2019-02-06 12:34:34.5770",3183,"Exchange Place",40.7162469,-74.0334588,3187,"Warren St",40.7211236,-74.03805095,29229,"Subscriber",1965,2
114,"2019-02-06 14:52:27.4290","2019-02-06 14:54:22.0160",3183,"Exchange Place",40.7162469,-74.0334588,3184,"Paulus Hook",40.7141454,-74.0335519,29277,"Subscriber",1969,1
271,"2019-02-06 15:22:09.7380","2019-02-06 15:26:41.0130",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29493,"Subscriber",1968,1
189,"2019-02-06 15:46:21.3860","2019-02-06 15:49:30.7500",3183,"Exchange Place",40.7162469,-74.0334588,3639,"Harborside",40.7192517,-74.034234,29596,"Subscriber",1963,1
391,"2019-02-06 15:53:26.0140","2019-02-06 15:59:57.9840",3183,"Exchange Place",40.7162469,-74.0334588,3211,"Newark Ave",40.72152515,-74.046304543,29120,"Subscriber",1987,1
203,"2019-02-06 16:46:25.6130","2019-02-06 16:49:49.4550",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,26246,"Subscriber",1974,1
220,"2019-02-06 17:09:22.2550","2019-02-06 17:13:03.0440",3183,"Exchange Place",40.7162469,-74.0334588,3187,"Warren St",40.7211236,-74.03805095,26293,"Subscriber",1975,1
1991,"2019-02-06 17:22:01.3800","2019-02-06 17:55:12.7560",3183,"Exchange Place",40.7162469,-74.0334588,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29254,"Subscriber",1993,1
