Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
220,2017-03-01 07:12:36,2017-03-01 07:16:17,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26216,Subscriber,1989,1
266,2017-03-01 07:14:21,2017-03-01 07:18:47,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3273,Manila & 1st,40.721650724879986,-74.04288411140442,26152,Subscriber,1984,1
427,2017-03-01 07:15:16,2017-03-01 07:22:24,3195,Sip Ave,40.73074262530658,-74.06378388404846,3194,McGinley Square,40.7253399253558,-74.06762212514877,26168,Subscriber,1960,1
222,2017-03-01 07:17:16,2017-03-01 07:20:58,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24432,Subscriber,1980,0
292,2017-03-01 07:17:32,2017-03-01 07:22:24,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3202,Newport PATH,40.7272235,-74.0337589,24457,Subscriber,1969,1
209,2017-03-01 07:17:41,2017-03-01 07:21:11,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26281,Subscriber,1986,1
176,2017-03-01 07:19:55,2017-03-01 07:22:51,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24445,Subscriber,1972,1
235,2017-03-01 07:21:18,2017-03-01 07:25:14,3209,Brunswick St,40.7241765,-74.0506564,3203,Hamilton Park,40.727595966,-74.044247311,26306,Subscriber,1979,1
153,2017-03-01 07:21:50,2017-03-01 07:24:23,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26164,Subscriber,1975,1
544,2017-03-01 07:22:08,2017-03-01 07:31:12,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,26155,Subscriber,1972,1
311,2017-03-01 07:22:14,2017-03-01 07:27:25,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3214,Essex Light Rail,40.7127742,-74.0364857,24504,Subscriber,1983,2
488,2017-03-01 07:23:29,2017-03-01 07:31:38,3195,Sip Ave,40.73074262530658,-74.06378388404846,3280,Astor Place,40.71928220070702,-74.07126188278198,24533,Subscriber,1964,1
171,2017-03-01 07:23:31,2017-03-01 07:26:22,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,26192,Subscriber,1980,1
604,2017-03-01 07:25:12,2017-03-01 07:35:17,3203,Hamilton Park,40.727595966,-74.044247311,3183,Exchange Place,40.7162469,-74.0334588,24474,Subscriber,1982,1
276,2017-03-01 07:25:19,2017-03-01 07:29:56,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24724,Subscriber,1971,2
410,2017-03-01 07:26:31,2017-03-01 07:33:22,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3202,Newport PATH,40.7272235,-74.0337589,26160,Subscriber,1990,1
172,2017-03-01 07:26:44,2017-03-01 07:29:36,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3185,City Hall,40.7177325,-74.043845,24461,Subscriber,1973,1
225,2017-03-01 07:29:31,2017-03-01 07:33:16,3214,Essex Light Rail,40.7127742,-74.0364857,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,24710,Subscriber,1980,1
490,2017-03-01 07:31:27,2017-03-01 07:39:38,3203,Hamilton Park,40.727595966,-74.044247311,3184,Paulus Hook,40.7141454,-74.0335519,24704,Subscriber,1992,1
524,2017-03-01 07:36:01,2017-03-01 07:44:45,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3187,Warren St,40.7211236,-74.03805095,24592,Subscriber,1984,1
384,2017-03-01 07:37:14,2017-03-01 07:43:38,3267,Morris Canal,40.7124188237569,-74.03852552175522,3186,Grove St PATH,40.71958611647166,-74.04311746358871,25475,Subscriber,1976,1
180,2017-03-01 07:39:18,2017-03-01 07:42:18,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3211,Newark Ave,40.72152515,-74.046304543,26258,Subscriber,1984,2
658,2017-03-01 07:39:41,2017-03-01 07:50:40,3192,Liberty Light Rail,40.7112423,-74.0557013,3214,Essex Light Rail,40.7127742,-74.0364857,24472,Subscriber,1967,1
497,2017-03-01 07:40:41,2017-03-01 07:48:59,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24486,Subscriber,1978,1
219,2017-03-01 07:42:23,2017-03-01 07:46:03,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,26265,Subscriber,1976,2
190,2017-03-01 07:43:22,2017-03-01 07:46:32,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26315,Subscriber,1968,1
119,2017-03-01 07:43:31,2017-03-01 07:45:30,3211,Newark Ave,40.72152515,-74.046304543,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26258,Subscriber,1976,1
399,2017-03-01 07:44:37,2017-03-01 07:51:16,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3185,City Hall,40.7177325,-74.043845,26238,Subscriber,1992,1
302,2017-03-01 07:45:23,2017-03-01 07:50:25,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24671,Subscriber,1990,1
939,2017-03-01 07:45:58,2017-03-01 08:01:37,3192,Liberty Light Rail,40.7112423,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,24647,Subscriber,1976,1
247,2017-03-01 07:46:42,2017-03-01 07:50:49,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3209,Brunswick St,40.7241765,-74.0506564,24403,Subscriber,1989,1
377,2017-03-01 07:46:44,2017-03-01 07:53:01,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,24461,Subscriber,1990,1
216,2017-03-01 07:47:33,2017-03-01 07:51:09,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3183,Exchange Place,40.7162469,-74.0334588,26175,Subscriber,1978,2
186,2017-03-01 07:48:02,2017-03-01 07:51:08,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26182,Subscriber,1969,1
470,2017-03-01 07:48:24,2017-03-01 07:56:14,3203,Hamilton Park,40.727595966,-74.044247311,3183,Exchange Place,40.7162469,-74.0334588,26306,Subscriber,1956,1
161,2017-03-01 07:48:44,2017-03-01 07:51:25,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3214,Essex Light Rail,40.7127742,-74.0364857,24661,Subscriber,1985,2
201,2017-03-01 07:50:11,2017-03-01 07:53:33,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26213,Subscriber,1986,1
241,2017-03-01 07:50:55,2017-03-01 07:54:57,3214,Essex Light Rail,40.7127742,-74.0364857,3275,Columbus Drive,40.71835519823214,-74.03891444206238,26240,Subscriber,1979,1
145,2017-03-01 07:51:57,2017-03-01 07:54:23,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3183,Exchange Place,40.7162469,-74.0334588,24720,Subscriber,1993,1
208,2017-03-01 07:52:17,2017-03-01 07:55:45,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,24649,Subscriber,1965,2
639,2017-03-01 07:52:42,2017-03-01 08:03:21,3212,Christ Hospital,40.734785818,-74.050443636,3275,Columbus Drive,40.71835519823214,-74.03891444206238,24587,Subscriber,1969,1
187,2017-03-01 07:53:03,2017-03-01 07:56:10,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26217,Subscriber,1989,1
195,2017-03-01 07:53:03,2017-03-01 07:56:19,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24675,Subscriber,1989,2
241,2017-03-01 07:53:29,2017-03-01 07:57:31,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3183,Exchange Place,40.7162469,-74.0334588,24541,Subscriber,1963,1
438,2017-03-01 07:55:29,2017-03-01 08:02:48,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26245,Subscriber,1969,1
739,2017-03-01 07:56:17,2017-03-01 08:08:37,3198,Heights Elevator,40.748715945380226,-74.04044330120087,3202,Newport PATH,40.7272235,-74.0337589,24681,Subscriber,1989,1
301,2017-03-01 07:56:20,2017-03-01 08:01:21,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3183,Exchange Place,40.7162469,-74.0334588,24595,Subscriber,1982,1
434,2017-03-01 07:56:57,2017-03-01 08:04:12,3280,Astor Place,40.71928220070702,-74.07126188278198,3195,Sip Ave,40.73074262530658,-74.06378388404846,24571,Subscriber,1985,2
810,2017-03-01 07:57:49,2017-03-01 08:11:20,3194,McGinley Square,40.7253399253558,-74.06762212514877,3183,Exchange Place,40.7162469,-74.0334588,26157,Subscriber,1985,1
543,2017-03-01 07:58:07,2017-03-01 08:07:11,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074262530658,-74.06378388404846,24469,Subscriber,1990,1
261,2017-03-01 07:58:16,2017-03-01 08:02:38,3203,Hamilton Park,40.727595966,-74.044247311,3202,Newport PATH,40.7272235,-74.0337589,24589,Subscriber,1984,2
818,2017-03-01 07:58:24,2017-03-01 08:12:03,3198,Heights Elevator,40.748715945380226,-74.04044330120087,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26202,Subscriber,1989,1
210,2017-03-01 07:58:28,2017-03-01 08:01:58,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,26168,Subscriber,1977,1
240,2017-03-01 08:00:06,2017-03-01 08:04:07,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24722,Subscriber,1983,2
205,2017-03-01 08:00:48,2017-03-01 08:04:13,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,24602,Subscriber,,0
686,2017-03-01 08:01:05,2017-03-01 08:12:32,3191,Union St,40.7182113,-74.0836394,3194,McGinley Square,40.7253399253558,-74.06762212514877,24604,Subscriber,1971,2
177,2017-03-01 08:01:04,2017-03-01 08:04:02,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24613,Subscriber,1983,1
714,2017-03-01 08:01:21,2017-03-01 08:13:15,3273,Manila & 1st,40.721650724879986,-74.04288411140442,3199,Newport Pkwy,40.7287448,-74.0321082,26312,Subscriber,,0
260,2017-03-01 08:03:01,2017-03-01 08:07:21,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24390,Subscriber,1974,2
727,2017-03-01 08:05:00,2017-03-01 08:17:07,3203,Hamilton Park,40.727595966,-74.044247311,3214,Essex Light Rail,40.7127742,-74.0364857,26300,Subscriber,1994,1
157,2017-03-01 08:05:17,2017-03-01 08:07:54,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26308,Subscriber,1989,1
260,2017-03-01 08:06:02,2017-03-01 08:10:23,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24634,Subscriber,1975,1
250,2017-03-01 08:06:47,2017-03-01 08:10:58,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3192,Liberty Light Rail,40.7112423,-74.0557013,24660,Subscriber,1974,2
222,2017-03-01 08:07:42,2017-03-01 08:11:24,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24629,Subscriber,1970,1
346,2017-03-01 08:08:05,2017-03-01 08:13:52,3216,Columbia Park,40.6970299,-74.0969366,3271,Danforth Light Rail,40.69263996618329,-74.08801227807997,24555,Subscriber,1982,1
419,2017-03-01 08:08:08,2017-03-01 08:15:08,3187,Warren St,40.7211236,-74.03805095,3214,Essex Light Rail,40.7127742,-74.0364857,26190,Subscriber,1986,1
442,2017-03-01 08:10:14,2017-03-01 08:17:36,3215,Central Ave,40.7467299,-74.0492509,3220,5 Corners Library,40.734961020009514,-74.0595030784607,24494,Subscriber,1992,1
255,2017-03-01 08:11:17,2017-03-01 08:15:32,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,26299,Subscriber,1988,2
325,2017-03-01 08:12:25,2017-03-01 08:17:50,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24445,Subscriber,1976,1
268,2017-03-01 08:12:34,2017-03-01 08:17:02,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24558,Subscriber,1987,1
251,2017-03-01 08:12:45,2017-03-01 08:16:56,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26221,Subscriber,1981,1
329,2017-03-01 08:13:16,2017-03-01 08:18:46,3213,Van Vorst Park,40.71848892,-74.047726625,3183,Exchange Place,40.7162469,-74.0334588,24703,Subscriber,1986,1
797,2017-03-01 08:14:14,2017-03-01 08:27:32,3198,Heights Elevator,40.748715945380226,-74.04044330120087,3202,Newport PATH,40.7272235,-74.0337589,24503,Subscriber,1981,1
378,2017-03-01 08:15:10,2017-03-01 08:21:29,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3213,Van Vorst Park,40.71848892,-74.047726625,24689,Subscriber,1984,1
188,2017-03-01 08:15:11,2017-03-01 08:18:19,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26197,Subscriber,1982,1
363,2017-03-01 08:15:12,2017-03-01 08:21:15,3212,Christ Hospital,40.734785818,-74.050443636,3195,Sip Ave,40.73074262530658,-74.06378388404846,26292,Subscriber,1984,1
338,2017-03-01 08:15:45,2017-03-01 08:21:24,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074262530658,-74.06378388404846,26283,Subscriber,1976,1
260,2017-03-01 08:15:58,2017-03-01 08:20:19,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26183,Subscriber,1968,1
