Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
272,2017-02-01 06:16:03,2017-02-01 06:20:35,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,26194,Subscriber,1974,1
557,2017-02-01 06:23:24,2017-02-01 06:32:42,3280,Astor Place,40.71928220070702,-74.07126188278198,3195,Sip Ave,40.73074262530658,-74.06378388404846,24413,Subscriber,1986,2
536,2017-02-01 06:23:29,2017-02-01 06:32:25,3280,Astor Place,40.71928220070702,-74.07126188278198,3195,Sip Ave,40.73074262530658,-74.06378388404846,26273,Subscriber,1986,1
208,2017-02-01 06:24:15,2017-02-01 06:27:43,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,24643,Subscriber,1991,1
161,2017-02-01 06:24:17,2017-02-01 06:26:58,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,26191,Subscriber,1983,1
459,2017-02-01 06:35:33,2017-02-01 06:43:13,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24538,Subscriber,1956,1
230,2017-02-01 06:40:39,2017-02-01 06:44:30,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24601,Subscriber,1987,2
564,2017-02-01 06:40:55,2017-02-01 06:50:20,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,24663,Subscriber,1972,1
91,2017-02-01 06:41:50,2017-02-01 06:43:22,3214,Essex Light Rail,40.7127742,-74.0364857,3184,Paulus Hook,40.7141454,-74.0335519,26223,Subscriber,1979,2
239,2017-02-01 06:42:42,2017-02-01 06:46:42,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,26271,Subscriber,1990,1
198,2017-02-01 06:43:58,2017-02-01 06:47:16,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24469,Subscriber,1967,1
145,2017-02-01 06:44:01,2017-02-01 06:46:27,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24659,Subscriber,1970,1
218,2017-02-01 06:46:26,2017-02-01 06:50:05,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24532,Subscriber,1970,1
368,2017-02-01 06:48:37,2017-02-01 06:54:45,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,3195,Sip Ave,40.73074262530658,-74.06378388404846,26226,Subscriber,1980,1
415,2017-02-01 06:49:34,2017-02-01 06:56:30,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3184,Paulus Hook,40.7141454,-74.0335519,26208,Subscriber,1971,2
496,2017-02-01 06:52:10,2017-02-01 07:00:26,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24698,Subscriber,1977,1
253,2017-02-01 06:53:48,2017-02-01 06:58:02,3202,Newport PATH,40.7272235,-74.0337589,3275,Columbus Drive,40.71835519823214,-74.03891444206238,26305,Subscriber,1958,1
230,2017-02-01 06:56:32,2017-02-01 07:00:23,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26155,Subscriber,1989,1
161,2017-02-01 07:04:22,2017-02-01 07:07:03,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26187,Subscriber,1977,2
400,2017-02-01 07:05:22,2017-02-01 07:12:02,3195,Sip Ave,40.73074262530658,-74.06378388404846,3194,McGinley Square,40.7253399253558,-74.06762212514877,26226,Subscriber,1960,1
281,2017-02-01 07:05:42,2017-02-01 07:10:23,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24474,Subscriber,1988,2
680,2017-02-01 07:05:48,2017-02-01 07:17:09,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24589,Subscriber,1988,1
241,2017-02-01 07:07:00,2017-02-01 07:11:01,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26296,Subscriber,1980,1
809,2017-02-01 07:07:12,2017-02-01 07:20:42,3197,North St,40.752559,-74.044725,3202,Newport PATH,40.7272235,-74.0337589,26165,Subscriber,1989,1
760,2017-02-01 07:09:24,2017-02-01 07:22:05,3215,Central Ave,40.7467299,-74.0492509,3202,Newport PATH,40.7272235,-74.0337589,26276,Subscriber,1981,1
281,2017-02-01 07:12:10,2017-02-01 07:16:51,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24504,Subscriber,1969,1
226,2017-02-01 07:12:50,2017-02-01 07:16:37,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24453,Subscriber,1960,1
169,2017-02-01 07:13:19,2017-02-01 07:16:08,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24561,Subscriber,1960,1
223,2017-02-01 07:16:19,2017-02-01 07:20:03,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074262530658,-74.06378388404846,26224,Subscriber,1986,1
243,2017-02-01 07:16:34,2017-02-01 07:20:38,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24704,Subscriber,1979,1
216,2017-02-01 07:18:50,2017-02-01 07:22:27,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24690,Subscriber,1994,1
153,2017-02-01 07:19:10,2017-02-01 07:21:44,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24412,Subscriber,1984,1
278,2017-02-01 07:23:03,2017-02-01 07:27:42,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26167,Subscriber,1978,1
239,2017-02-01 07:24:39,2017-02-01 07:28:39,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26215,Subscriber,1981,2
184,2017-02-01 07:25:55,2017-02-01 07:29:00,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24716,Subscriber,1989,1
126,2017-02-01 07:26:08,2017-02-01 07:28:14,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3185,City Hall,40.7177325,-74.043845,24458,Subscriber,1973,1
196,2017-02-01 07:26:11,2017-02-01 07:29:28,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26270,Subscriber,1984,2
290,2017-02-01 07:27:22,2017-02-01 07:32:12,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24675,Subscriber,1971,2
120,2017-02-01 07:27:46,2017-02-01 07:29:46,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24584,Subscriber,1978,2
764,2017-02-01 07:30:39,2017-02-01 07:43:23,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3202,Newport PATH,40.7272235,-74.0337589,26300,Subscriber,1984,1
139,2017-02-01 07:31:26,2017-02-01 07:33:45,3211,Newark Ave,40.72152515,-74.046304543,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24684,Subscriber,1976,1
131,2017-02-01 07:31:47,2017-02-01 07:33:59,3267,Morris Canal,40.7124188237569,-74.03852552175522,3184,Paulus Hook,40.7141454,-74.0335519,24390,Subscriber,,0
115,2017-02-01 07:32:03,2017-02-01 07:33:59,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24493,Subscriber,1995,2
583,2017-02-01 07:34:13,2017-02-01 07:43:57,3210,Pershing Field,40.742677141,-74.051788633,3202,Newport PATH,40.7272235,-74.0337589,24695,Subscriber,1972,1
273,2017-02-01 07:36:43,2017-02-01 07:41:17,3203,Hamilton Park,40.727595966,-74.044247311,3202,Newport PATH,40.7272235,-74.0337589,26302,Subscriber,1987,1
543,2017-02-01 07:39:22,2017-02-01 07:48:26,3203,Hamilton Park,40.727595966,-74.044247311,3184,Paulus Hook,40.7141454,-74.0335519,26298,Subscriber,1994,1
601,2017-02-01 07:40:21,2017-02-01 07:50:23,3196,Riverview Park,40.7443187,-74.0439909,3211,Newark Ave,40.72152515,-74.046304543,24623,Subscriber,1989,1
637,2017-02-01 07:40:32,2017-02-01 07:51:10,3207,Oakland Ave,40.7376037,-74.0524783,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26304,Subscriber,1974,2
167,2017-02-01 07:41:02,2017-02-01 07:43:49,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24463,Subscriber,1990,1
377,2017-02-01 07:42:50,2017-02-01 07:49:07,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3202,Newport PATH,40.7272235,-74.0337589,24688,Subscriber,1969,1
231,2017-02-01 07:44:03,2017-02-01 07:47:55,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,24655,Subscriber,1985,1
591,2017-02-01 07:44:38,2017-02-01 07:54:29,3195,Sip Ave,40.73074262530658,-74.06378388404846,3195,Sip Ave,40.73074262530658,-74.06378388404846,24484,Subscriber,1967,1
361,2017-02-01 07:44:46,2017-02-01 07:50:47,3198,Heights Elevator,40.748715945380226,-74.04044330120087,3212,Christ Hospital,40.734785818,-74.050443636,26286,Subscriber,1989,1
238,2017-02-01 07:44:52,2017-02-01 07:48:51,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,24692,Subscriber,1976,2
124,2017-02-01 07:45:44,2017-02-01 07:47:49,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24647,Subscriber,1970,1
281,2017-02-01 07:46:06,2017-02-01 07:50:48,3203,Hamilton Park,40.727595966,-74.044247311,3199,Newport Pkwy,40.7287448,-74.0321082,24687,Subscriber,1979,1
119,2017-02-01 07:48:41,2017-02-01 07:50:40,3211,Newark Ave,40.72152515,-74.046304543,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24581,Subscriber,1952,1
531,2017-02-01 07:49:57,2017-02-01 07:58:49,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,3195,Sip Ave,40.73074262530658,-74.06378388404846,24665,Subscriber,1972,1
285,2017-02-01 07:51:29,2017-02-01 07:56:14,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24595,Subscriber,1978,1
299,2017-02-01 07:51:31,2017-02-01 07:56:31,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24620,Subscriber,1977,1
537,2017-02-01 07:52:03,2017-02-01 08:01:01,3192,Liberty Light Rail,40.7112423,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,24471,Subscriber,1985,1
1094,2017-02-01 07:52:59,2017-02-01 08:11:13,3195,Sip Ave,40.73074262530658,-74.06378388404846,3280,Astor Place,40.71928220070702,-74.07126188278198,24699,Subscriber,1992,1
526,2017-02-01 07:53:25,2017-02-01 08:02:11,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26260,Subscriber,1969,1
1036,2017-02-01 07:54:04,2017-02-01 08:11:20,3195,Sip Ave,40.73074262530658,-74.06378388404846,3280,Astor Place,40.71928220070702,-74.07126188278198,24413,Subscriber,1964,1
237,2017-02-01 07:54:26,2017-02-01 07:58:23,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,24622,Subscriber,1980,1
195,2017-02-01 07:55:08,2017-02-01 07:58:24,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,24454,Subscriber,,0
192,2017-02-01 07:55:28,2017-02-01 07:58:41,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,26226,Subscriber,1977,1
353,2017-02-01 07:56:29,2017-02-01 08:02:22,3212,Christ Hospital,40.734785818,-74.050443636,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,26216,Subscriber,1987,1
289,2017-02-01 07:56:36,2017-02-01 08:01:26,3214,Essex Light Rail,40.7127742,-74.0364857,3184,Paulus Hook,40.7141454,-74.0335519,24465,Subscriber,1982,1
222,2017-02-01 07:57:38,2017-02-01 08:01:20,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3184,Paulus Hook,40.7141454,-74.0335519,24405,Subscriber,1982,1
279,2017-02-01 07:57:41,2017-02-01 08:02:21,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26187,Subscriber,1970,1
367,2017-02-01 07:57:42,2017-02-01 08:03:49,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24520,Subscriber,1983,2
515,2017-02-01 08:00:16,2017-02-01 08:08:52,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074262530658,-74.06378388404846,26219,Subscriber,1990,1
293,2017-02-01 08:00:22,2017-02-01 08:05:16,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24498,Subscriber,1961,2
196,2017-02-01 08:00:42,2017-02-01 08:03:59,3214,Essex Light Rail,40.7127742,-74.0364857,3275,Columbus Drive,40.71835519823214,-74.03891444206238,26172,Subscriber,1979,1
310,2017-02-01 08:00:51,2017-02-01 08:06:01,3216,Columbia Park,40.6970299,-74.0969366,3271,Danforth Light Rail,40.69263996618329,-74.08801227807997,24707,Subscriber,1982,1
335,2017-02-01 08:03:31,2017-02-01 08:09:07,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074262530658,-74.06378388404846,24455,Subscriber,1976,1
519,2017-02-01 08:03:33,2017-02-01 08:12:13,3203,Hamilton Park,40.727595966,-74.044247311,3183,Exchange Place,40.7162469,-74.0334588,24589,Subscriber,1956,1
242,2017-02-01 08:03:54,2017-02-01 08:07:56,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,24497,Subscriber,1978,1
185,2017-02-01 08:04:45,2017-02-01 08:07:50,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,26227,Subscriber,1983,1
292,2017-02-01 08:05:39,2017-02-01 08:10:32,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24464,Subscriber,1982,1
244,2017-02-01 08:05:42,2017-02-01 08:09:46,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3192,Liberty Light Rail,40.7112423,-74.0557013,24629,Subscriber,1974,2
567,2017-02-01 08:05:48,2017-02-01 08:15:15,3203,Hamilton Park,40.727595966,-74.044247311,3184,Paulus Hook,40.7141454,-74.0335519,24474,Subscriber,1992,1
161,2017-02-01 08:06:03,2017-02-01 08:08:44,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24481,Subscriber,1987,2
280,2017-02-01 08:06:15,2017-02-01 08:10:55,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24716,Subscriber,1956,1
265,2017-02-01 08:06:51,2017-02-01 08:11:17,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,26157,Subscriber,1957,1
177,2017-02-01 08:07:07,2017-02-01 08:10:04,3185,City Hall,40.7177325,-74.043845,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,24458,Subscriber,1973,1
262,2017-02-01 08:07:49,2017-02-01 08:12:11,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24503,Subscriber,1986,2
872,2017-02-01 08:09:34,2017-02-01 08:24:06,3198,Heights Elevator,40.748715945380226,-74.04044330120087,3202,Newport PATH,40.7272235,-74.0337589,26314,Subscriber,1981,1
250,2017-02-01 08:11:00,2017-02-01 08:15:11,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24701,Subscriber,1981,1
279,2017-02-01 08:12:06,2017-02-01 08:16:46,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,26262,Subscriber,1988,1
262,2017-02-01 08:12:54,2017-02-01 08:17:17,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,26198,Subscriber,1988,2
1071,2017-02-01 08:12:58,2017-02-01 08:30:49,3215,Central Ave,40.7467299,-74.0492509,3187,Warren St,40.7211236,-74.03805095,24462,Subscriber,1991,2
1055,2017-02-01 08:13:10,2017-02-01 08:30:45,3215,Central Ave,40.7467299,-74.0492509,3187,Warren St,40.7211236,-74.03805095,24446,Subscriber,,0
1338,2017-02-01 08:14:32,2017-02-01 08:36:50,3197,North St,40.752559,-74.044725,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26258,Subscriber,1984,1
299,2017-02-01 08:17:43,2017-02-01 08:22:43,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26167,Subscriber,1980,1
249,2017-02-01 08:18:11,2017-02-01 08:22:21,3203,Hamilton Park,40.727595966,-74.044247311,3273,Manila & 1st,40.721650724879986,-74.04288411140442,24538,Subscriber,1981,1
160,2017-02-01 08:18:19,2017-02-01 08:20:59,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24721,Subscriber,1975,1
302,2017-02-01 08:18:25,2017-02-01 08:23:28,3203,Hamilton Park,40.727595966,-74.044247311,3185,City Hall,40.7177325,-74.043845,26296,Subscriber,1974,1
704,2017-02-01 08:18:46,2017-02-01 08:30:31,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3195,Sip Ave,40.73074262530658,-74.06378388404846,26294,Subscriber,1974,1
207,2017-02-01 08:19:09,2017-02-01 08:22:36,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26267,Subscriber,1981,1
291,2017-02-01 08:19:24,2017-02-01 08:24:15,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26216,Subscriber,1975,1
243,2017-02-01 08:19:50,2017-02-01 08:23:54,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26175,Subscriber,1982,1
870,2017-02-01 08:21:34,2017-02-01 08:36:04,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,3202,Newport PATH,40.7272235,-74.0337589,26237,Subscriber,1990,1
224,2017-02-01 08:21:39,2017-02-01 08:25:24,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26246,Subscriber,1979,1
806,2017-02-01 08:22:10,2017-02-01 08:35:37,3203,Hamilton Park,40.727595966,-74.044247311,3214,Essex Light Rail,40.7127742,-74.0364857,24698,Subscriber,1986,1
870,2017-02-01 08:22:17,2017-02-01 08:36:48,3220,5 Corners Library,40.734961020009514,-74.0595030784607,3184,Paulus Hook,40.7141454,-74.0335519,24633,Subscriber,1969,1
89,2017-02-01 08:22:41,2017-02-01 08:24:11,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24687,Subscriber,1981,1
252,2017-02-01 08:22:50,2017-02-01 08:27:03,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,24390,Subscriber,1984,1
210,2017-02-01 08:23:11,2017-02-01 08:26:42,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26171,Subscriber,1972,2
467,2017-02-01 08:23:43,2017-02-01 08:31:30,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074262530658,-74.06378388404846,24414,Subscriber,1962,1
348,2017-02-01 08:23:49,2017-02-01 08:29:37,3211,Newark Ave,40.72152515,-74.046304543,3184,Paulus Hook,40.7141454,-74.0335519,24623,Subscriber,1989,1
846,2017-02-01 08:23:54,2017-02-01 08:38:00,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3194,McGinley Square,40.7253399253558,-74.06762212514877,26245,Subscriber,1990,1
233,2017-02-01 08:24:09,2017-02-01 08:28:02,3203,Hamilton Park,40.727595966,-74.044247311,3273,Manila & 1st,40.721650724879986,-74.04288411140442,24544,Subscriber,1984,1
293,2017-02-01 08:24:27,2017-02-01 08:29:20,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,24474,Subscriber,1989,2
408,2017-02-01 08:25:16,2017-02-01 08:32:04,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24515,Subscriber,1981,1
113,2017-02-01 08:25:37,2017-02-01 08:27:31,3211,Newark Ave,40.72152515,-74.046304543,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24526,Subscriber,1978,2
195,2017-02-01 08:27:18,2017-02-01 08:30:33,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26287,Subscriber,1989,2
281,2017-02-01 08:27:20,2017-02-01 08:32:02,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26270,Subscriber,1968,1
265,2017-02-01 08:27:50,2017-02-01 08:32:15,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3184,Paulus Hook,40.7141454,-74.0335519,26182,Subscriber,1992,1
340,2017-02-01 08:27:57,2017-02-01 08:33:37,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074262530658,-74.06378388404846,24577,Subscriber,1980,1
903,2017-02-01 08:28:58,2017-02-01 08:44:02,3195,Sip Ave,40.73074262530658,-74.06378388404846,3202,Newport PATH,40.7272235,-74.0337589,24484,Subscriber,1983,1
695,2017-02-01 08:29:13,2017-02-01 08:40:49,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,26263,Subscriber,,0
179,2017-02-01 08:29:19,2017-02-01 08:32:19,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3185,City Hall,40.7177325,-74.043845,24616,Subscriber,1983,1
330,2017-02-01 08:29:33,2017-02-01 08:35:03,3203,Hamilton Park,40.727595966,-74.044247311,3202,Newport PATH,40.7272235,-74.0337589,24713,Subscriber,1980,1
343,2017-02-01 08:30:33,2017-02-01 08:36:16,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3185,City Hall,40.7177325,-74.043845,24516,Subscriber,1986,1
213,2017-02-01 08:30:35,2017-02-01 08:34:09,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24529,Subscriber,1984,1
348,2017-02-01 08:30:50,2017-02-01 08:36:39,3214,Essex Light Rail,40.7127742,-74.0364857,3185,City Hall,40.7177325,-74.043845,24613,Subscriber,1986,1
363,2017-02-01 08:31:03,2017-02-01 08:37:06,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074262530658,-74.06378388404846,24485,Subscriber,1989,1
268,2017-02-01 08:31:04,2017-02-01 08:35:32,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24704,Subscriber,1960,1
151,2017-02-01 08:31:27,2017-02-01 08:33:58,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24556,Subscriber,1990,2
415,2017-02-01 08:32:15,2017-02-01 08:39:11,3212,Christ Hospital,40.734785818,-74.050443636,3195,Sip Ave,40.73074262530658,-74.06378388404846,26200,Subscriber,1983,1
