"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
246,"2018-02-01 19:35:35.4560","2018-02-01 19:39:42.2690",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29634,"Subscriber",1983,1
380,"2018-02-01 19:49:42.4520","2018-02-01 19:56:03.3450",3183,"Exchange Place",40.7162469,-74.0334588,3202,"Newport PATH",40.7272235,-74.0337589,31728,"Subscriber",1991,1
291,"2018-02-01 20:10:29.8430","2018-02-01 20:15:21.2570",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,31859,"Subscriber",1956,1
189,"2018-02-01 20:11:59.5590","2018-02-01 20:15:08.7400",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31750,"Subscriber",1980,1
744,"2018-02-01 20:46:28.0950","2018-02-01 20:58:52.8880",3183,"Exchange Place",40.7162469,-74.0334588,3192,"Liberty Light Rail",40.7112423,-74.0557013,31878,"Subscriber",1969,1
316,"2018-02-01 21:09:07.1920","2018-02-01 21:14:24.1740",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31835,"Subscriber",1990,2
301,"2018-02-01 21:57:16.9140","2018-02-01 22:02:18.5160",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29634,"Subscriber",1977,1
82,"2018-02-02 08:28:12.7640","2018-02-02 08:29:34.8880",3183,"Exchange Place",40.7162469,-74.0334588,3184,"Paulus Hook",40.7141454,-74.0335519,29654,"Subscriber",1975,1
94,"2018-02-02 09:06:18.8540","2018-02-02 09:07:53.6520",3183,"Exchange Place",40.7162469,-74.0334588,3184,"Paulus Hook",40.7141454,-74.0335519,31714,"Subscriber",1981,0
308,"2018-02-02 15:29:28.5730","2018-02-02 15:34:36.5970",3183,"Exchange Place",40.7162469,-74.0334588,3185,"City Hall",40.7177325,-74.043845,31777,"Subscriber",1982,1
363,"2018-02-02 16:43:57.5960","2018-02-02 16:50:00.6600",3183,"Exchange Place",40.7162469,-74.0334588,3481,"York St",40.71649,-74.04105,31779,"Subscriber",1957,1
256,"2018-02-02 16:53:30.2880","2018-02-02 16:57:46.6740",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31817,"Subscriber",1983,1
375,"2018-02-02 17:05:03.6460","2018-02-02 17:11:18.9330",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,31835,"Subscriber",1983,1
410,"2018-02-02 17:12:25.2960","2018-02-02 17:19:16.2060",3183,"Exchange Place",40.7162469,-74.0334588,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,31689,"Subscriber",1980,1
443,"2018-02-02 17:25:16.3160","2018-02-02 17:32:39.6950",3183,"Exchange Place",40.7162469,-74.0334588,3199,"Newport Pkwy",40.7287448,-74.0321082,29577,"Subscriber",1976,1
314,"2018-02-02 17:25:32.1430","2018-02-02 17:30:46.1810",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31714,"Subscriber",1980,1
537,"2018-02-02 17:27:33.7070","2018-02-02 17:36:31.4850",3183,"Exchange Place",40.7162469,-74.0334588,3211,"Newark Ave",40.72152515,-74.046304543,29641,"Subscriber",1982,2
1207,"2018-02-02 17:34:17.3440","2018-02-02 17:54:24.7990",3183,"Exchange Place",40.7162469,-74.0334588,3207,"Oakland Ave",40.7376037,-74.0524783,31908,"Subscriber",1989,1
203,"2018-02-02 17:41:22.7820","2018-02-02 17:44:46.2600",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,26288,"Subscriber",1976,1
492,"2018-02-02 17:52:32.3870","2018-02-02 18:00:45.3670",3183,"Exchange Place",40.7162469,-74.0334588,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,26197,"Subscriber",1976,1
274,"2018-02-02 17:53:16.3380","2018-02-02 17:57:50.9340",3183,"Exchange Place",40.7162469,-74.0334588,3185,"City Hall",40.7177325,-74.043845,31833,"Subscriber",1980,1
1211,"2018-02-02 17:57:07.9790","2018-02-02 18:17:19.3900",3183,"Exchange Place",40.7162469,-74.0334588,3207,"Oakland Ave",40.7376037,-74.0524783,31817,"Subscriber",1981,1
1855,"2018-02-02 17:57:08.1560","2018-02-02 18:28:03.3000",3183,"Exchange Place",40.7162469,-74.0334588,3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,31691,"Subscriber",1976,1
288,"2018-02-02 18:03:15.1770","2018-02-02 18:08:03.2210",3183,"Exchange Place",40.7162469,-74.0334588,3187,"Warren St",40.7211236,-74.03805095,31753,"Subscriber",1990,1
800,"2018-02-02 18:04:10.9210","2018-02-02 18:17:30.9890",3183,"Exchange Place",40.7162469,-74.0334588,3203,"Hamilton Park",40.727595966,-74.044247311,31873,"Subscriber",1988,2
201,"2018-02-02 18:11:40.9550","2018-02-02 18:15:02.9120",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31750,"Subscriber",1992,1
203,"2018-02-02 18:18:11.2410","2018-02-02 18:21:35.0280",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,26201,"Subscriber",1980,1
226,"2018-02-02 18:22:54.5800","2018-02-02 18:26:41.0690",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31717,"Subscriber",1976,1
81,"2018-02-02 19:00:00.6290","2018-02-02 19:01:22.3810",3183,"Exchange Place",40.7162469,-74.0334588,3184,"Paulus Hook",40.7141454,-74.0335519,29588,"Subscriber",1960,1
229,"2018-02-02 19:10:21.7890","2018-02-02 19:14:10.8430",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31802,"Subscriber",1983,1
323,"2018-02-02 19:12:08.4790","2018-02-02 19:17:32.4200",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31845,"Subscriber",1987,1
605,"2018-02-02 19:15:14.0460","2018-02-02 19:25:19.1280",3183,"Exchange Place",40.7162469,-74.0334588,3203,"Hamilton Park",40.727595966,-74.044247311,31710,"Subscriber",1966,1
191,"2018-02-02 19:16:49.7380","2018-02-02 19:20:01.7070",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31704,"Subscriber",1991,1
573,"2018-02-02 19:22:46.9760","2018-02-02 19:32:20.5810",3183,"Exchange Place",40.7162469,-74.0334588,3209,"Brunswick St",40.7241765,-74.0506564,31833,"Subscriber",1994,1
248,"2018-02-02 19:46:14.6220","2018-02-02 19:50:23.2240",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31929,"Subscriber",1981,0
249,"2018-02-02 19:47:20.7910","2018-02-02 19:51:30.0200",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,26317,"Subscriber",1969,0
461,"2018-02-02 20:25:24.6590","2018-02-02 20:33:06.1800",3183,"Exchange Place",40.7162469,-74.0334588,3199,"Newport Pkwy",40.7287448,-74.0321082,31714,"Subscriber",1985,2
310,"2018-02-02 20:31:40.1950","2018-02-02 20:36:50.6860",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31704,"Subscriber",1995,1
212,"2018-02-02 21:22:45.5450","2018-02-02 21:26:18.4190",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31717,"Subscriber",1992,1
342,"2018-02-02 21:30:20.8240","2018-02-02 21:36:03.6850",3183,"Exchange Place",40.7162469,-74.0334588,3185,"City Hall",40.7177325,-74.043845,31802,"Subscriber",1989,1
2177,"2018-02-02 21:48:43.3340","2018-02-02 22:25:00.7130",3183,"Exchange Place",40.7162469,-74.0334588,3198,"Heights Elevator",40.748715945380226,-74.04044330120087,31808,"Subscriber",1953,1
246,"2018-02-02 22:03:13.8330","2018-02-02 22:07:20.5000",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31864,"Subscriber",1993,1
292,"2018-02-03 01:11:52.4170","2018-02-03 01:16:44.6190",3183,"Exchange Place",40.7162469,-74.0334588,3187,"Warren St",40.7211236,-74.03805095,29607,"Subscriber",1988,1
317,"2018-02-03 08:21:48.0630","2018-02-03 08:27:05.9960",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31695,"Subscriber",1983,1
272,"2018-02-03 12:49:23.3120","2018-02-03 12:53:55.8530",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31816,"Subscriber",1986,1
337,"2018-02-03 17:02:06.4970","2018-02-03 17:07:44.4880",3183,"Exchange Place",40.7162469,-74.0334588,3202,"Newport PATH",40.7272235,-74.0337589,31836,"Subscriber",1990,1
434,"2018-02-03 17:39:57.7080","2018-02-03 17:47:12.3580",3183,"Exchange Place",40.7162469,-74.0334588,3213,"Van Vorst Park",40.71848892,-74.047726625,31695,"Subscriber",1980,1
324,"2018-02-03 18:25:50.5990","2018-02-03 18:31:15.5940",3183,"Exchange Place",40.7162469,-74.0334588,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29577,"Subscriber",1993,1
222,"2018-02-04 01:47:47.5760","2018-02-04 01:51:29.8630",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31840,"Subscriber",1992,1
817,"2018-02-04 02:58:21.1490","2018-02-04 03:11:58.7270",3183,"Exchange Place",40.7162469,-74.0334588,3190,"Garfield Ave Station",40.7104670233797,-74.07003879547119,31929,"Subscriber",1988,1
329,"2018-02-04 10:31:39.5800","2018-02-04 10:37:08.6850",3183,"Exchange Place",40.7162469,-74.0334588,3202,"Newport PATH",40.7272235,-74.0337589,31836,"Subscriber",1990,1
912,"2018-02-04 10:54:20.5150","2018-02-04 11:09:33.4740",3183,"Exchange Place",40.7162469,-74.0334588,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31738,"Subscriber",1994,1
363,"2018-02-04 11:41:56.8210","2018-02-04 11:48:00.0430",3183,"Exchange Place",40.7162469,-74.0334588,3199,"Newport Pkwy",40.7287448,-74.0321082,29669,"Subscriber",1969,0
342,"2018-02-04 12:10:27.8750","2018-02-04 12:16:10.7990",3183,"Exchange Place",40.7162469,-74.0334588,3213,"Van Vorst Park",40.71848892,-74.047726625,26317,"Subscriber",1980,1
431,"2018-02-04 12:23:21.0970","2018-02-04 12:30:32.4310",3183,"Exchange Place",40.7162469,-74.0334588,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31868,"Subscriber",1991,1
383,"2018-02-04 12:24:08.8080","2018-02-04 12:30:32.5840",3183,"Exchange Place",40.7162469,-74.0334588,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31845,"Subscriber",1991,2
512,"2018-02-04 14:43:57.4630","2018-02-04 14:52:30.2700",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29669,"Subscriber",1991,1
162,"2018-02-04 15:21:08.7090","2018-02-04 15:23:51.3420",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31717,"Subscriber",1988,1
518,"2018-02-04 16:12:36.6640","2018-02-04 16:21:15.1230",3183,"Exchange Place",40.7162469,-74.0334588,3211,"Newark Ave",40.72152515,-74.046304543,31835,"Subscriber",1999,1
402,"2018-02-05 08:05:04.1810","2018-02-05 08:11:46.5580",3183,"Exchange Place",40.7162469,-74.0334588,3202,"Newport PATH",40.7272235,-74.0337589,29608,"Subscriber",1964,1
315,"2018-02-05 08:50:41.7030","2018-02-05 08:55:57.5390",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31717,"Subscriber",1986,2
254,"2018-02-05 12:29:16.2100","2018-02-05 12:33:30.4270",3183,"Exchange Place",40.7162469,-74.0334588,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,31705,"Subscriber",1985,1
151,"2018-02-05 15:35:59.3350","2018-02-05 15:38:30.5170",3183,"Exchange Place",40.7162469,-74.0334588,3481,"York St",40.71649,-74.04105,31776,"Subscriber",1980,1
1629,"2018-02-05 15:41:22.8070","2018-02-05 16:08:32.6760",3183,"Exchange Place",40.7162469,-74.0334588,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,29629,"Subscriber",1968,2
210,"2018-02-05 15:52:48.0450","2018-02-05 15:56:18.4660",3183,"Exchange Place",40.7162469,-74.0334588,3185,"City Hall",40.7177325,-74.043845,31717,"Subscriber",1982,1
278,"2018-02-05 16:41:19.0200","2018-02-05 16:45:57.6690",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31890,"Subscriber",1976,2
250,"2018-02-05 16:44:53.4880","2018-02-05 16:49:04.2350",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31686,"Subscriber",1968,1
319,"2018-02-05 16:51:45.7890","2018-02-05 16:57:05.1230",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31911,"Subscriber",1983,1
280,"2018-02-05 16:54:22.3650","2018-02-05 16:59:02.4810",3183,"Exchange Place",40.7162469,-74.0334588,3213,"Van Vorst Park",40.71848892,-74.047726625,31695,"Subscriber",1986,1
367,"2018-02-05 17:08:13.7280","2018-02-05 17:14:20.9190",3183,"Exchange Place",40.7162469,-74.0334588,3199,"Newport Pkwy",40.7287448,-74.0321082,31706,"Subscriber",1941,2
240,"2018-02-05 17:08:48.7850","2018-02-05 17:12:49.3010",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,29597,"Subscriber",1976,1
253,"2018-02-05 17:15:09.1340","2018-02-05 17:19:22.6060",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29654,"Subscriber",1965,1
192,"2018-02-05 17:17:18.8980","2018-02-05 17:20:31.4080",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31744,"Subscriber",1987,1
240,"2018-02-05 17:36:46.4660","2018-02-05 17:40:47.4620",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31920,"Subscriber",1976,1
138,"2018-02-05 17:36:52.7550","2018-02-05 17:39:11.3840",3183,"Exchange Place",40.7162469,-74.0334588,3184,"Paulus Hook",40.7141454,-74.0335519,31750,"Subscriber",1989,1
452,"2018-02-05 17:37:58.5760","2018-02-05 17:45:31.4560",3183,"Exchange Place",40.7162469,-74.0334588,3199,"Newport Pkwy",40.7287448,-74.0321082,31709,"Subscriber",1989,2
330,"2018-02-05 17:39:53.9510","2018-02-05 17:45:24.7620",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29580,"Subscriber",1980,1
241,"2018-02-05 17:47:36.6310","2018-02-05 17:51:37.8490",3183,"Exchange Place",40.7162469,-74.0334588,3187,"Warren St",40.7211236,-74.03805095,31689,"Subscriber",1980,1
462,"2018-02-05 17:49:06.5780","2018-02-05 17:56:49.5620",3183,"Exchange Place",40.7162469,-74.0334588,3211,"Newark Ave",40.72152515,-74.046304543,31705,"Subscriber",1976,1
1856,"2018-02-05 17:51:56.7980","2018-02-05 18:22:53.2560",3183,"Exchange Place",40.7162469,-74.0334588,3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,31868,"Subscriber",1976,1
363,"2018-02-05 17:58:30.9030","2018-02-05 18:04:34.8320",3183,"Exchange Place",40.7162469,-74.0334588,3187,"Warren St",40.7211236,-74.03805095,31832,"Subscriber",1990,1
1853,"2018-02-05 18:01:49.3600","2018-02-05 18:32:42.6840",3183,"Exchange Place",40.7162469,-74.0334588,3194,"McGinley Square",40.7253399253558,-74.06762212514877,29597,"Subscriber",1973,2
623,"2018-02-05 18:02:49.7660","2018-02-05 18:13:13.2710",3183,"Exchange Place",40.7162469,-74.0334588,3192,"Liberty Light Rail",40.7112423,-74.0557013,31835,"Subscriber",1981,2
362,"2018-02-05 18:06:56.5600","2018-02-05 18:12:58.7610",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31908,"Subscriber",1985,1
228,"2018-02-05 18:12:26.3630","2018-02-05 18:16:15.2600",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29617,"Subscriber",1994,1
753,"2018-02-05 18:15:01.2750","2018-02-05 18:27:34.9980",3183,"Exchange Place",40.7162469,-74.0334588,3203,"Hamilton Park",40.727595966,-74.044247311,31816,"Subscriber",1988,2
1000,"2018-02-05 18:19:17.6020","2018-02-05 18:35:58.1000",3183,"Exchange Place",40.7162469,-74.0334588,3207,"Oakland Ave",40.7376037,-74.0524783,31742,"Subscriber",1989,1
574,"2018-02-05 18:27:43.8810","2018-02-05 18:37:17.9630",3183,"Exchange Place",40.7162469,-74.0334588,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,31722,"Subscriber",1988,1
514,"2018-02-05 18:43:04.1400","2018-02-05 18:51:38.5940",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,31765,"Subscriber",1981,2
332,"2018-02-05 18:48:04.2660","2018-02-05 18:53:36.5960",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31813,"Subscriber",1983,2
189,"2018-02-05 18:49:07.2980","2018-02-05 18:52:17.0480",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,31738,"Subscriber",1988,1
377,"2018-02-05 18:55:25.3380","2018-02-05 19:01:43.2030",3183,"Exchange Place",40.7162469,-74.0334588,3187,"Warren St",40.7211236,-74.03805095,31744,"Subscriber",1975,1
277,"2018-02-05 18:56:37.6950","2018-02-05 19:01:15.3540",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31859,"Subscriber",1976,1
262,"2018-02-05 18:58:00.6890","2018-02-05 19:02:22.9430",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29666,"Subscriber",1981,0
263,"2018-02-05 19:00:16.5180","2018-02-05 19:04:39.7770",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29642,"Subscriber",1958,1
253,"2018-02-05 19:45:26.6020","2018-02-05 19:49:39.7420",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,26275,"Subscriber",1988,1
208,"2018-02-05 19:46:05.7780","2018-02-05 19:49:34.3610",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31686,"Subscriber",1992,1
219,"2018-02-05 19:46:17.8280","2018-02-05 19:49:57.4670",3183,"Exchange Place",40.7162469,-74.0334588,3638,"Washington St",40.7242941,-74.0354826,31836,"Subscriber",1981,1
274,"2018-02-05 19:47:28.9250","2018-02-05 19:52:03.8130",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31777,"Subscriber",1969,0
123,"2018-02-05 19:56:47.2770","2018-02-05 19:58:50.3860",3183,"Exchange Place",40.7162469,-74.0334588,3639,"Harborside",40.7192517,-74.034234,31683,"Subscriber",1989,1
1276,"2018-02-05 20:10:24.5810","2018-02-05 20:31:41.1690",3183,"Exchange Place",40.7162469,-74.0334588,3194,"McGinley Square",40.7253399253558,-74.06762212514877,31859,"Subscriber",1991,1
